timestamp,open,high,low,close,adjusted close,volume,dividend amount
2005-11-04,55.2000,62.3200,54.7500,61.1500,7.7147,153928900,0.0000
2005-10-28,55.2500,57.5600,54.1700,54.4700,6.8719,103135800,0.0000
2005-10-21,53.9800,56.9800,51.2100,55.6600,7.0220,156771200,0.0000
2005-10-14,51.8400,54.3500,47.8700,54.0000,6.8126,261857300,0.0000
2005-10-07,54.1600,55.3500,50.5500,51.3000,6.4720,110471500,0.0000
2005-09-30,54.0300,54.5600,50.5900,53.6100,6.7634,113653200,0.0000
2005-09-23,51.0500,53.8100,51.0500,53.2000,6.7117,109303300,0.0000
2005-09-16,51.1000,51.6300,49.3300,51.2100,6.4606,86652400,0.0000
2005-09-09,46.6900,51.3500,46.5500,51.3100,6.4732,110713400,0.0000
2005-09-02,45.2700,47.1700,45.2600,46.2200,5.8311,62741400,0.0000
2005-08-26,46.1500,47.1200,45.2600,45.7400,5.7705,64025700,0.0000
2005-08-19,46.4800,48.3300,45.7500,45.8300,5.7819,105114400,0.0000
2005-08-12,43.0000,46.2200,42.6100,46.1000,5.8160,75221000,0.0000
2005-08-05,42.6000,43.5000,42.0200,42.9900,5.4236,49310100,0.0000
2005-07-29,43.9900,44.3800,42.2600,42.6500,5.3807,59298600,0.0000
2005-07-22,41.4100,44.0400,41.0700,44.0000,5.5510,86290200,0.0000
2005-07-15,38.3700,42.0100,37.7800,41.5500,5.2419,151585900,0.0000
2005-07-08,36.6000,38.2800,36.5000,38.2500,4.8256,54405500,0.0000
2005-07-01,36.8400,38.1000,36.1200,36.5000,4.6048,73829300,0.0000
2005-06-24,37.8500,39.7800,37.3800,37.7600,4.7638,78719000,0.0000
2005-06-17,35.8900,38.5400,35.7500,38.3100,4.8332,88955800,0.0000
2005-06-10,38.3300,38.6300,35.5200,35.8100,4.5178,108229500,0.0000
2005-06-03,40.6600,40.7600,37.7700,38.2400,4.8243,78173600,0.0000
2005-05-27,37.8500,40.9400,37.8500,40.5600,5.1170,102627500,0.0000
2005-05-20,34.5600,37.6800,34.5300,37.5500,4.7373,105184800,0.0000
2005-05-13,37.2400,37.4500,33.1100,34.7700,4.3866,161103400,0.0000
2005-05-06,36.2100,37.3300,36.0200,37.2400,4.6982,75873200,0.0000
2005-04-29,36.4900,37.5100,35.2200,36.0600,4.5493,122056900,0.0000
2005-04-22,35.0300,37.7400,34.0000,35.5000,4.4787,176881200,0.0000
2005-04-15,44.2200,44.2500,35.2800,35.3500,4.4597,273426800,0.0000
2005-04-08,40.9900,44.4500,40.1600,43.7400,5.5182,96714900,0.0000
2005-04-01,42.7500,42.9600,40.5700,40.8900,5.1587,86040900,0.0000
2005-03-24,43.2900,43.9700,42.0200,42.5000,5.3618,73395400,0.0000
2005-03-18,40.5200,43.4400,39.5200,42.9600,5.4198,126924200,0.0000
2005-03-11,42.8000,43.2500,38.8300,40.2700,5.0804,150160300,0.0000
2005-03-04,44.6800,45.1400,41.2200,42.8100,5.4009,122158100,0.0000
2005-02-25,86.3000,89.9100,85.2900,88.9900,5.6135,89268100,0.0000
2005-02-18,83.1600,90.8800,82.0500,86.8100,5.4760,141154500,0.0000
2005-02-11,78.9300,81.9900,76.6600,81.2100,5.1227,87500100,0.0000
2005-02-04,74.5800,79.9100,74.5100,78.8400,4.9732,83477900,0.0000
2005-01-28,70.9800,73.9800,70.5500,73.9800,4.6666,68717800,0.0000
2005-01-21,69.7400,71.6000,69.2100,70.4900,4.4465,64010900,0.0000
2005-01-14,69.9000,74.4200,63.3000,70.2000,4.4282,199858900,0.0000
2005-01-07,64.7800,69.6300,62.6000,69.2500,4.3683,96468600,0.0000
2004-12-31,64.6400,65.1500,62.0500,64.4000,4.0623,40084600,0.0000
2004-12-23,65.4800,66.0000,61.6000,64.0100,4.0377,54362500,0.0000
2004-12-17,65.7400,67.5000,64.6000,64.9900,4.0996,55691700,0.0000
2004-12-10,64.3100,66.7300,62.0500,65.1500,4.1096,80607100,0.0000
2004-12-03,69.0000,69.5700,61.7500,62.6800,3.9538,103005000,0.0000
2004-11-26,58.0400,65.7600,57.9000,64.5500,4.0718,96796300,0.0000
2004-11-19,55.0800,56.9100,54.2200,55.1700,3.4801,40952300,0.0000
2004-11-12,54.5300,55.6900,53.3800,55.5000,3.5009,41327900,0.0000
2004-11-05,52.5000,56.1100,52.0400,54.7200,3.4517,83390800,0.0000
2004-10-29,47.1900,53.2000,46.9700,52.4000,3.3054,68839000,0.0000
2004-10-22,44.7900,48.3500,44.7000,47.4100,2.9906,68132600,0.0000
2004-10-15,38.8000,45.7500,37.6500,45.5000,2.8701,102618300,0.0000
2004-10-08,39.0100,40.9300,38.4000,39.0600,2.4639,39498700,0.0000
2004-10-01,36.9700,39.2700,36.8300,38.6700,2.4393,34189800,0.0000
2004-09-24,36.9000,38.8700,36.8100,37.2900,2.3522,32147000,0.0000
2004-09-17,35.8600,37.3800,34.7800,37.1400,2.3428,31673100,0.0000
2004-09-10,35.4000,36.5700,35.2300,35.8700,2.2627,25622100,0.0000
2004-09-03,34.0200,35.9900,33.9600,35.2300,2.2223,32325400,0.0000
2004-08-27,30.8600,35.1800,30.6000,34.3500,2.1668,44269400,0.0000
2004-08-20,30.8800,31.8600,30.3500,30.8000,1.9429,32661600,0.0000
2004-08-13,29.8500,31.5400,29.8100,30.8400,1.9454,27116500,0.0000
2004-08-06,31.1800,32.3000,29.7000,29.7800,1.8785,28392900,0.0000
2004-07-30,30.8500,33.0000,30.7800,32.3400,2.0400,28020900,0.0000
2004-07-23,32.0500,32.7100,30.4800,30.7000,1.9365,31533300,0.0000
2004-07-16,30.0100,33.6300,28.7400,32.2000,2.0312,69994700,0.0000
2004-07-09,31.2700,31.4200,29.9500,30.0300,1.8943,21236000,0.0000
2004-07-02,33.9000,34.1900,29.7300,31.0800,1.9605,48880700,0.0000
2004-06-25,33.1000,33.8300,32.1200,33.7000,2.1258,30670300,0.0000
2004-06-18,30.6500,33.4090,29.5000,32.9100,2.0760,45639900,0.0000
2004-06-10,29.0400,30.9700,28.8100,30.7400,1.9391,23540700,0.0000
2004-06-04,27.7900,29.2500,27.6100,28.7800,1.8154,20551600,0.0000
2004-05-28,27.2500,28.7800,27.1100,28.0600,1.7700,22490000,0.0000
2004-05-21,26.7000,27.5000,26.3600,27.1100,1.7101,22469500,0.0000
2004-05-14,26.2700,27.7200,25.9400,27.0600,1.7069,23004000,0.0000
2004-05-07,26.0000,27.5700,25.5000,26.6700,1.6823,26755700,0.0000
2004-04-30,27.5800,27.6350,25.4900,25.7800,1.6262,29883100,0.0000
2004-04-23,28.1200,28.7500,27.0500,27.7000,1.7473,36663600,0.0000
2004-04-16,27.5000,29.5800,26.3100,29.1800,1.8407,61983000,0.0000
2004-04-08,27.4800,28.3700,26.9200,27.5300,1.7366,20351800,0.0000
2004-04-02,27.4000,27.9900,26.6200,27.5000,1.7347,30249800,0.0000
2004-03-26,25.3700,27.3600,25.2200,27.0400,1.7057,39626800,0.0000
2004-03-19,27.0300,27.3500,25.3900,25.8600,1.6312,39790000,0.0000
2004-03-12,26.7900,28.1400,25.7500,27.5600,1.7385,54879900,0.0000
2004-03-05,24.0900,27.4900,23.6000,26.7400,1.6868,53648600,0.0000
2004-02-27,22.4500,24.0200,21.8899,23.9200,1.5089,24940300,0.0000
2004-02-20,23.1000,23.6400,22.2100,22.4000,1.4130,16308500,0.0000
2004-02-13,22.6200,24.1000,22.4400,23.0000,1.4508,23073500,0.0000
2004-02-06,22.4600,22.9100,21.7000,22.7100,1.4325,23571100,0.0000
2004-01-30,22.4600,23.3800,22.1900,22.5600,1.4231,22352500,0.0000
2004-01-23,22.6700,22.9700,22.1800,22.5600,1.4231,17406800,0.0000
2004-01-16,23.1600,24.8400,22.5000,22.7200,1.4332,56743500,0.0000
2004-01-09,21.4200,24.1300,21.4200,23.0000,1.4508,42482200,0.0000
2004-01-02,20.9100,21.7500,20.8600,21.2800,1.3423,13525100,0.0000
2003-12-26,19.6500,20.9100,19.2500,20.7800,1.3108,17263100,0.0000
2003-12-19,21.4900,21.4900,19.6200,19.7000,1.2427,32528600,0.0000
2003-12-12,20.7800,21.3400,19.9600,20.8900,1.3177,16616600,0.0000
2003-12-05,21.0400,21.9000,20.7300,20.8500,1.3152,20040100,0.0000
2003-11-28,20.5000,21.2700,20.2490,20.9100,1.3190,17351900,0.0000
2003-11-21,21.3500,21.3700,19.8500,20.2800,1.2793,23597500,0.0000
2003-11-14,22.4500,22.7200,21.2800,21.4600,1.3537,21413800,0.0000
2003-11-07,22.8300,23.3000,22.4500,22.5000,1.4193,26460100,0.0000
2003-10-31,22.7500,24.0000,22.4000,22.8900,1.4439,20705700,0.0000
2003-10-24,22.6000,23.4000,22.2300,22.6000,1.4256,17897500,0.0000
2003-10-17,23.7300,25.0110,22.4100,22.7500,1.4351,44658600,0.0000
2003-10-10,21.6700,23.8100,21.5800,23.6800,1.4937,29245700,0.0000
2003-10-03,21.4900,21.8600,20.1900,21.6900,1.3682,24837500,0.0000
2003-09-26,22.1800,22.5000,20.1490,20.6900,1.3051,27414100,0.0000
2003-09-19,22.8100,23.0500,21.8550,22.5800,1.4243,22216300,0.0000
2003-09-12,22.4800,23.1400,22.1000,23.1000,1.4571,17253200,0.0000
2003-09-05,22.6600,23.3200,22.4000,22.5000,1.4193,16979900,0.0000
2003-08-29,20.7800,22.8500,20.3500,22.6100,1.4262,19843300,0.0000
2003-08-22,19.8600,22.0000,19.7200,20.8800,1.3171,19736900,0.0000
2003-08-15,19.8200,20.3400,19.4600,19.7100,1.2433,16150200,0.0000
2003-08-08,20.5300,21.5000,19.4200,19.6400,1.2389,18518900,0.0000
2003-08-01,21.5000,21.5050,20.1700,20.7300,1.3076,17716800,0.0000
2003-07-25,20.6900,21.5700,20.2999,21.5400,1.3587,17342700,0.0000
2003-07-18,20.0100,21.1800,19.3800,20.8590,1.3158,30286300,0.0000
2003-07-11,19.2700,20.5000,19.1300,19.8500,1.2521,19008000,0.0000
2003-07-03,18.6800,19.5500,18.5100,19.1300,1.2067,15468100,0.0000
2003-06-27,19.3010,19.6900,18.4800,18.7300,1.1815,29983100,0.0000
2003-06-20,17.6000,19.6100,17.4500,19.2000,1.2111,28733000,0.0000
2003-06-13,16.9400,17.9500,16.6300,17.4200,1.0988,19741900,0.0000
2003-06-06,18.1000,18.2900,17.0200,17.1500,1.0818,26741700,0.0000
2003-05-30,17.9600,18.9000,17.5300,17.9500,1.1323,24041500,0.0000
2003-05-23,18.5300,18.6500,17.6000,18.3200,1.1556,27719600,0.0000
2003-05-16,18.1500,19.0000,17.9500,18.8000,1.1859,33005000,0.0000
2003-05-09,14.7700,18.4000,14.7500,18.3000,1.1544,96441100,0.0000
2003-05-02,13.4800,14.5900,13.4300,14.4500,0.9115,39592000,0.0000
2003-04-25,13.1300,13.6300,12.9800,13.3500,0.8421,21303500,0.0000
2003-04-17,13.7100,13.7500,12.7200,13.1200,0.8276,43560000,0.0000
2003-04-11,14.8500,14.9500,12.9300,13.2000,0.8327,35220200,0.0000
2003-04-04,14.3400,14.7000,14.0400,14.4100,0.9090,15609000,0.0000
2003-03-28,14.6700,14.8300,14.3000,14.5700,0.9191,13836400,0.0000
2003-03-21,14.8900,15.1500,14.6000,15.0000,0.9462,22006000,0.0000
2003-03-14,14.5100,15.0100,14.0600,14.7800,0.9323,17979800,0.0000
2003-03-07,15.0100,15.1600,14.3100,14.5300,0.9165,13530400,0.0000
2003-02-28,14.8600,15.0900,13.8000,15.0100,0.9468,16704100,0.0000
2003-02-21,14.7500,15.3000,14.6500,15.0000,0.9462,16304700,0.0000
2003-02-14,14.2600,14.7200,14.0600,14.6700,0.9254,18091900,0.0000
2003-02-07,14.4100,14.9300,14.0700,14.1500,0.8926,22369000,0.0000
2003-01-31,13.6800,15.0700,13.6500,14.3600,0.9058,32124800,0.0000
2003-01-24,14.2100,14.4100,13.5600,13.8000,0.8705,17898600,0.0000
2003-01-17,14.9000,14.9000,14.0800,14.1000,0.8894,27906500,0.0000
2003-01-10,15.0300,15.3800,14.4400,14.7200,0.9285,24158500,0.0000
2003-01-03,14.0800,14.9300,13.8400,14.9000,0.9399,12225900,0.0000
2002-12-27,14.1600,14.8100,14.0100,14.0600,0.8869,5904000,0.0000
2002-12-20,14.8100,15.1900,13.7800,14.1400,0.8919,23046500,0.0000
2002-12-13,14.9400,15.5500,14.6500,14.7900,0.9330,19862800,0.0000
2002-12-06,15.9000,16.1000,14.5000,14.9500,0.9430,25734400,0.0000
2002-11-29,16.0300,16.1400,15.2700,15.5000,0.9777,15534300,0.0000
2002-11-22,16.1900,16.4400,15.0100,16.0100,1.0099,21975200,0.0000
2002-11-15,15.7500,16.4100,15.1200,15.9500,1.0061,16271700,0.0000
2002-11-08,16.5000,17.3800,15.5200,15.8400,0.9992,23752600,0.0000
2002-11-01,15.5500,16.5000,14.9600,16.3600,1.0320,24371800,0.0000
2002-10-25,14.2600,15.4500,14.0000,15.4200,0.9727,19991500,0.0000
2002-10-18,14.5500,15.2500,13.9300,14.3400,0.9046,29734700,0.0000
2002-10-11,13.9700,14.7800,13.3600,14.5100,0.9153,29844300,0.0000
2002-10-04,14.4000,14.6300,14.0000,14.0300,0.8850,21753400,0.0000
2002-09-27,14.7600,15.1900,14.4000,14.7200,0.9285,21140200,0.0000
2002-09-20,14.1400,15.0900,14.1200,14.8700,0.9380,28607400,0.0000
2002-09-13,14.2800,14.6000,14.0500,14.1700,0.8938,20766200,0.0000
2002-09-06,14.4900,14.7800,14.0500,14.3800,0.9071,19738700,0.0000
2002-08-30,15.9500,15.9500,14.5100,14.7500,0.9304,18890400,0.0000
2002-08-23,15.7800,16.2500,15.4500,15.7300,0.9922,18342300,0.0000
2002-08-16,14.9000,16.1000,14.5400,15.8100,0.9973,25286100,0.0000
2002-08-09,14.5100,15.3800,13.9700,15.0000,0.9462,22189600,0.0000
2002-08-02,14.4800,15.5100,14.2500,14.4500,0.9115,24080600,0.0000
2002-07-26,14.7500,15.2200,13.8000,14.3400,0.9046,34365000,0.0000
2002-07-19,17.4300,18.6000,14.5300,14.9600,0.9437,51837800,0.0000
2002-07-12,18.5200,18.7900,16.9700,17.5000,1.1039,26107200,0.0000
2002-07-05,17.7100,18.7500,16.7500,18.7400,1.1821,15867100,0.0000
2002-06-28,16.7700,17.8200,15.9800,17.7200,1.1178,32385800,0.0000
2002-06-21,20.2400,20.6300,16.7900,16.8500,1.0629,57665200,0.0000
2002-06-14,21.4800,21.8400,18.1100,20.1000,1.2679,34513800,0.0000
2002-06-07,23.3900,23.4500,20.9300,21.4000,1.3499,30935500,0.0000
2002-05-31,23.6900,24.4400,23.2800,23.3000,1.4698,16667500,0.0000
2002-05-24,24.5700,25.2400,23.3200,24.1500,1.5234,24595600,0.0000
2002-05-17,23.5200,25.9800,22.9400,25.0100,1.5776,28419400,0.0000
2002-05-10,23.3500,24.5200,22.1400,23.3200,1.4710,24805500,0.0000
2002-05-03,23.1600,24.3800,23.0900,23.5100,1.4830,22108600,0.0000
2002-04-26,24.8400,24.9300,23.0000,23.0100,1.4515,20402300,0.0000
2002-04-19,25.0600,26.1700,24.8000,24.9800,1.5757,37273500,0.0000
2002-04-12,24.1600,25.2000,23.7800,25.0600,1.5808,25098600,0.0000
2002-04-05,24.7000,25.1900,23.2800,24.7400,1.5606,22039600,0.0000
2002-03-28,24.0700,24.0900,23.0000,23.6700,1.4931,13514800,0.0000
2002-03-22,24.9500,25.3000,23.2600,24.0900,1.5196,29638700,0.0000
2002-03-15,24.6000,25.1400,23.8800,24.9500,1.5738,20996500,0.0000
2002-03-08,23.2600,25.0900,22.7600,24.6600,1.5555,24592700,0.0000
2002-03-01,22.8500,24.7200,20.9400,23.4500,1.4792,45054800,0.0000
2002-02-22,23.7600,23.9000,21.4500,22.7400,1.4344,27302300,0.0000
2002-02-15,23.9300,25.2400,23.7400,23.9000,1.5076,26002000,0.0000
2002-02-08,24.3200,25.9800,23.3700,24.0300,1.5158,40714300,0.0000
2002-02-01,23.4000,24.9600,22.7200,24.4100,1.5398,31519600,0.0000
2002-01-25,22.2700,23.5100,21.5900,23.2500,1.4666,23223400,0.0000
2002-01-18,21.0100,22.7400,20.5000,22.1700,1.3985,40582100,0.0000
2002-01-11,23.7200,24.0000,20.2600,21.0500,1.3278,36142800,0.0000
2002-01-04,22.5100,23.9500,21.8300,23.6900,1.4944,30165400,0.0000
2001-12-28,20.9000,23.0000,20.9000,22.4300,1.4149,12279700,0.0000
2001-12-21,20.4000,21.6800,20.1900,21.0000,1.3247,21001900,0.0000
2001-12-14,22.2900,22.9900,20.0900,20.3900,1.2862,17065600,0.0000
2001-12-07,21.0600,24.0300,20.6000,22.5400,1.4218,29868100,0.0000
2001-11-30,19.9400,21.5500,19.8800,21.3000,1.3436,26545200,0.0000
2001-11-23,19.0000,20.2000,18.9600,19.8400,1.2515,15549300,0.0000
2001-11-16,18.6600,19.9000,17.9600,18.9700,1.1966,19482400,0.0000
2001-11-09,18.8400,20.1300,18.5300,18.7100,1.1802,25200700,0.0000
2001-11-02,18.5700,18.8600,17.0600,18.5700,1.1714,23212400,0.0000
2001-10-26,18.2100,19.4200,17.7500,18.6700,1.1777,35451100,0.0000
2001-10-19,17.9500,18.4100,16.9600,18.3000,1.1544,28332200,0.0000
2001-10-12,15.5700,18.0800,15.5000,18.0100,1.1361,23424000,0.0000
2001-10-05,15.4900,16.2500,14.8300,16.1400,1.0181,33409700,0.0000
2001-09-28,16.1100,16.8400,14.9300,15.5100,0.9784,33037300,0.0000
2001-09-21,16.0000,17.7200,14.6800,15.7300,0.9922,38216400,0.0000
2001-09-10,17.0000,17.5000,16.9200,17.3700,1.0957,5515100,0.0000
2001-09-07,18.5000,19.0800,17.2000,17.2800,1.0900,22008400,0.0000
2001-08-31,18.6000,19.3000,17.2800,18.5500,1.1701,20945500,0.0000
2001-08-24,18.1400,18.6200,17.5800,18.5700,1.1714,19989100,0.0000
2001-08-17,19.1000,19.3600,17.9700,18.0700,1.1399,20763300,0.0000
2001-08-10,19.0400,19.7000,18.5400,19.0200,1.1998,16642800,0.0000
2001-08-03,19.1200,19.9000,18.5100,19.5000,1.2301,21797600,0.0000
2001-07-27,20.0900,20.5000,17.8500,18.9600,1.1960,31015900,0.0000
2001-07-20,24.8800,25.2200,19.4900,19.9800,1.2603,60164900,0.0000
2001-07-13,22.0900,25.0100,20.8400,24.8500,1.5675,40585500,0.0000
2001-07-06,23.6400,24.2300,21.7200,22.0300,1.3896,14246500,0.0000
2001-06-29,22.5000,25.1000,22.4500,23.2500,1.4666,34826100,0.0000
2001-06-22,20.4100,23.0000,19.9800,22.2600,1.4042,30821000,0.0000
2001-06-15,21.0500,21.7300,19.3500,20.4400,1.2894,33236700,0.0000
2001-06-08,21.0800,21.7000,20.3300,21.3200,1.3449,29369600,0.0000
2001-06-01,22.3200,22.5000,19.3000,20.8900,1.3177,39143500,0.0000
2001-05-25,23.6300,24.1300,22.5000,22.7600,1.4357,28311700,0.0000
2001-05-18,22.8900,25.5000,22.7500,23.5300,1.4843,24281200,0.0000
2001-05-11,25.6200,25.7600,22.7600,22.8500,1.4414,25158900,0.0000
2001-05-04,26.7000,27.1200,23.9600,25.7500,1.6243,33449100,0.0000
2001-04-27,24.3400,26.2900,23.5100,26.2000,1.6527,44681300,0.0000
2001-04-20,22.0900,25.7500,19.6000,25.0400,1.5795,82827500,0.0000
2001-04-12,20.6900,23.0200,20.0600,22.4200,1.4142,24231900,0.0000
2001-04-06,22.0900,22.6600,18.7500,20.5900,1.2988,38691700,0.0000
2001-03-30,23.1300,23.7500,21.1300,22.0700,1.3922,51363400,0.0000
2001-03-23,19.7500,23.5600,19.3700,23.0000,1.4508,51692500,0.0000
2001-03-16,19.6900,21.3700,18.1200,19.6200,1.2376,41281400,0.0000
2001-03-09,19.3700,22.0600,19.2500,20.2500,1.2774,35348400,0.0000
2001-03-02,19.0600,20.4400,17.1900,19.2500,1.2143,32140200,0.0000
2001-02-23,19.1900,19.9400,18.0000,18.8100,1.1865,25553200,0.0000
2001-02-16,19.0600,20.5600,18.5000,19.0000,1.1985,24922100,0.0000
2001-02-09,20.5000,21.3900,18.6900,19.1200,1.2061,41730800,0.0000
2001-02-02,19.5600,22.5000,19.5600,20.6200,1.3007,54923100,0.0000
2001-01-26,19.0600,20.9400,18.4400,19.5600,1.2338,55151400,0.0000
2001-01-19,17.4400,19.5600,16.5000,19.5000,1.2301,56261900,0.0000
2001-01-12,16.9400,18.5000,15.9400,17.1900,1.0843,49473600,0.0000
2001-01-05,14.8800,18.5000,14.4400,16.3700,1.0326,43234600,0.0000
2000-12-29,14.8800,15.0000,14.1900,14.8800,0.9386,26389200,0.0000
2000-12-22,14.5600,15.2500,13.6300,15.0000,0.9462,34822200,0.0000
2000-12-15,15.1900,16.0000,14.0000,14.0600,0.8869,32873600,0.0000
2000-12-08,17.1900,17.4400,14.0000,15.0600,0.9500,57223300,0.0000
2000-12-01,19.8700,19.9400,16.1200,17.0600,1.0761,39560200,0.0000
2000-11-24,18.5900,19.5000,18.2500,19.3100,1.2181,20562200,0.0000
2000-11-17,18.7500,20.5000,18.2500,18.5000,1.1670,32298700,0.0000
2000-11-10,22.4400,22.6200,19.0600,19.0600,1.2023,36011000,0.0000
2000-11-03,19.1200,23.0000,18.7500,22.2500,1.4035,57267000,0.0000
2000-10-27,20.2700,20.8700,17.5000,18.5600,1.1708,62251200,0.0000
2000-10-20,22.3100,23.2500,18.3100,19.5000,1.2301,81324100,0.0000
2000-10-13,22.6200,22.8700,19.1200,22.0600,1.3915,87962600,0.0000
2000-10-06,26.6900,26.7500,21.0000,22.1900,1.3997,132403500,0.0000
2000-09-29,52.7500,55.5000,25.3700,25.7500,1.6243,170178100,0.0000
2000-09-22,55.2500,61.4400,50.0000,52.1900,3.2921,38582600,0.0000
2000-09-15,58.6900,60.3800,54.2500,55.2300,3.4839,26829100,0.0000
2000-09-08,62.6600,64.1200,57.7500,58.8800,3.7141,19054100,0.0000
2000-09-01,57.2500,63.6300,57.0600,63.4400,4.0018,28355300,0.0000
2000-08-25,50.2500,57.5000,49.6300,56.8100,3.5836,23095700,0.0000
2000-08-18,47.5900,52.4400,46.3100,50.0000,3.1540,15635900,0.0000
2000-08-11,47.8800,49.0600,45.5600,47.6900,3.0083,22025600,0.0000
2000-08-04,49.1600,51.6300,44.2500,47.3800,2.9887,18892100,0.0000
2000-07-28,52.5600,53.2500,46.8800,48.3100,3.0474,24413000,0.0000
2000-07-21,58.2500,58.8800,51.7500,53.5600,3.3786,30323000,0.0000
2000-07-14,54.0900,60.6300,53.7500,57.6900,3.6391,28876100,0.0000
2000-07-07,52.1300,55.1900,49.6300,54.4400,3.4341,16235600,0.0000
2000-06-30,52.5000,55.5000,51.0600,52.3800,3.3041,21464500,0.0000
2000-06-23,90.5600,103.9400,50.3100,51.6900,3.2606,24381700,0.0000
2000-06-16,96.3700,96.4400,88.1900,91.1900,2.8761,13137300,0.0000
2000-06-09,93.3100,98.5000,89.6900,95.7500,3.0199,14973700,0.0000
2000-06-02,87.6200,99.7500,80.3700,92.5600,2.9193,25386200,0.0000
2000-05-26,93.7500,93.7500,83.0000,86.3700,2.7241,22673700,0.0000
2000-05-19,108.0600,109.0600,93.3700,94.0000,2.9647,23499300,0.0000
2000-05-12,112.0900,113.6900,98.7500,107.6200,3.3943,16551700,0.0000
2000-05-05,124.8700,126.2500,110.5600,113.1200,3.5678,14607300,0.0000
2000-04-28,115.0000,128.7500,114.7500,124.0600,3.9128,15878200,0.0000
2000-04-20,109.5000,130.2500,109.0600,118.8700,3.7491,18238900,0.0000
2000-04-14,131.6900,132.7500,104.8700,111.8700,3.5284,25827400,0.0000
2000-04-07,135.5000,139.5000,116.7500,131.7500,4.1554,17398400,0.0000
2000-03-31,137.6300,144.7500,125.4400,135.8100,4.2834,13759100,0.0000
2000-03-24,123.5000,150.3800,121.6200,138.6900,4.3743,20591900,0.0000
2000-03-17,122.1200,126.5000,114.0000,125.0000,3.9425,16600800,0.0000
2000-03-10,126.0000,129.1300,118.2500,125.7500,3.9661,11429700,0.0000
2000-03-03,110.1200,132.0600,108.3700,128.0000,4.0371,21508200,0.0000
2000-02-25,110.1200,119.1200,106.6900,110.3700,3.4811,13580100,0.0000
2000-02-18,109.3100,119.9400,108.6200,111.2500,3.5088,15664900,0.0000
2000-02-11,108.0000,117.1200,105.9400,108.7500,3.4300,14859900,0.0000
2000-02-04,101.0000,110.0000,94.5000,108.0000,3.4063,21289500,0.0000
2000-01-28,108.4400,114.1900,100.6200,101.6200,3.2051,18470300,0.0000
2000-01-21,101.0000,121.5000,100.4400,111.3100,3.5107,30213200,0.0000
2000-01-14,102.0000,102.2500,86.5000,100.4400,3.1679,29872700,0.0000
2000-01-07,104.8700,112.5000,95.0000,99.5000,3.1382,27278600,0.0000
1999-12-31,104.3700,104.4400,95.0000,102.8100,3.2426,9566300,0.0000
1999-12-23,99.5600,104.5600,96.6200,103.5000,3.2644,10251700,0.0000
1999-12-17,102.3900,102.5000,91.0600,100.0000,3.1540,22746800,0.0000
1999-12-10,114.5600,118.0000,99.0000,103.0000,3.2486,25152800,0.0000
1999-12-03,94.2500,115.5600,93.2500,115.0000,3.6271,28046300,0.0000
1999-11-26,91.7500,95.5000,88.5000,95.0600,2.9982,9757600,0.0000
1999-11-19,89.6200,94.7500,88.0600,92.4400,2.9155,13711000,0.0000
1999-11-12,87.7500,97.7300,86.7500,90.6200,2.8581,25776200,0.0000
1999-11-05,80.0000,88.3700,77.3100,88.3100,2.7853,16090800,0.0000
1999-10-29,74.2500,81.0600,73.3100,80.1200,2.5270,19270000,0.0000
1999-10-22,73.8700,77.2500,68.4400,73.9400,2.3321,36547800,0.0000
1999-10-15,66.0000,75.8100,63.7500,74.5600,2.3516,40496300,0.0000
1999-10-08,62.3800,69.6200,62.3800,65.5600,2.0678,27379700,0.0000
1999-10-01,66.3700,66.7500,57.4400,61.7200,1.9466,40565300,0.0000
1999-09-24,77.0000,80.1200,63.0000,64.9400,2.0482,64830600,0.0000
1999-09-17,77.0600,79.1200,73.8700,76.9400,2.4267,15348500,0.0000
1999-09-10,73.7500,77.9400,73.5000,77.4400,2.4424,24462900,0.0000
1999-09-03,65.0000,75.2500,62.0000,73.5000,2.3182,38305200,0.0000
1999-08-27,59.3800,65.0000,59.3100,64.7500,2.0422,17895700,0.0000
1999-08-20,59.8100,62.0000,58.1900,59.1900,1.8668,17360800,0.0000
1999-08-13,54.3400,62.0000,53.6300,60.0600,1.8943,22003500,0.0000
1999-08-06,55.6300,58.0000,52.1300,54.1300,1.7073,16610200,0.0000
1999-07-30,52.8800,56.1300,50.8800,55.6900,1.7565,15487700,0.0000
1999-07-23,53.9400,55.8100,51.1300,53.3100,1.6814,21047500,0.0000
1999-07-16,55.5000,56.6300,51.3100,53.0600,1.6735,29598500,0.0000
1999-07-09,45.9400,55.6300,45.8100,55.6300,1.7546,33809900,0.0000
1999-07-02,42.4400,46.9400,42.3800,46.3100,1.4606,11377200,0.0000
1999-06-25,47.0000,47.2500,42.0600,42.1900,1.3307,13796600,0.0000
1999-06-18,46.5000,48.0600,45.1300,47.1300,1.4865,8437100,0.0000
1999-06-11,48.1300,49.0000,46.2500,46.4400,1.4647,14177000,0.0000
1999-06-04,45.0000,48.1900,44.0000,48.1300,1.5180,16422100,0.0000
1999-05-28,43.6300,44.3800,40.9400,44.0600,1.3896,14311400,0.0000
1999-05-21,43.7500,46.0000,42.5000,43.9400,1.3859,16145700,0.0000
1999-05-14,46.7500,46.9400,43.5600,44.3800,1.3997,15793500,0.0000
1999-05-07,46.0600,50.0000,42.7500,45.8800,1.4471,33293200,0.0000
